exercise_id,exercise_name,group,video_url,review_status
leap_dumbbell_russian_twist,Dumbbell Russian Twist,Dumbbell,https://www.youtube.com/watch?v=FShbaqrGGu4,needs_human_review
leap_reclined_oblique_twist,Reclined Oblique Twist,Mobility & Stretch,https://www.youtube.com/watch?v=XKW5jru5pGo,needs_human_review
leap_dumbbell_crunch_and_punches,Dumbbell Crunch and Punches,Dumbbell,https://www.youtube.com/watch?v=j19klieazl0,needs_human_review
leap_side_bridges,Side Bridges,Glutes & Hips,https://www.youtube.com/watch?v=7ytbYd4CK3o,needs_human_review
leap_v_up,V-Up,Core & Abs,https://www.youtube.com/watch?v=5kvKmRGADlQ,needs_human_review
leap_alternating_knee_to_chest_stretch,Alternating Knee to Chest Stretch,Core & Abs,https://www.youtube.com/watch?v=2maQ6fj_BzU,needs_human_review
leap_open_chain_knee_extension_left,Open Chain Knee Extension Left,Mobility & Stretch,https://www.youtube.com/watch?v=MpjeKMdiX08,needs_human_review
leap_oblique_v_up,Oblique V-Up,Core & Abs,https://www.youtube.com/watch?v=dZGajX67rdQ,needs_human_review
leap_clockwise_arm_swings,Clockwise Arm Swings,Mobility & Stretch,https://www.youtube.com/watch?v=5QVIPA8rp7w,needs_human_review
leap_backward_lunge_with_front,Backward Lunge with Front,Lunges,https://www.youtube.com/watch?v=6Y95oA0RpgU,needs_human_review
leap_seated_in_and_out,Seated in and Out,Other,https://www.youtube.com/watch?v=RNUs5NEeEiA,needs_human_review
leap_abdominal_crunch,Abdominal Crunch,Core & Abs,https://www.youtube.com/watch?v=obc8bQWANvM,needs_human_review
leap_alternating_bird_dog,Alternating Bird Dog,Back & Posture,https://www.youtube.com/watch?v=AWl8aFYAQuw,needs_human_review
